"ROUTE_ID","ROUTE_NAME","STOP_ID","STOP_NAME_SHORT","STOP_NAME","SCHEDULED","DELAY_MIN","LONGITUDE","LATITUDE"
"305","2","2245","LETG","Zürich, Letzigrund","2012-10-01 06:28:24 AM","0.17","8.50382","47.38115888888889"
"305","2","1535","ALBP","Zürich, Albisriederplatz","2012-10-01 06:29:42 AM","0.25","8.51051388888889","47.37817361111111"
"305","2","2250","ZYPR","Zürich, Zypressenstrasse","2012-10-01 06:30:54 AM","0.32","8.513966111111111","47.3766575"
"305","2","2248","LOCH","Zürich, Lochergut","2012-10-01 06:32:00 AM","0.2","8.517727777777777","47.375344444444444"
"305","2","1906","KALK","Zürich, Kalkbreite","2012-10-01 06:33:30 AM","0.47","8.5212725","47.37452944444444"
"305","2","1306","BEZI","Zürich, Bezirksgebäude","2012-10-01 06:34:36 AM","0.78","8.525868611111111","47.37394638888889"
"305","2","1502","STAU","Zürich, Stauffacher","2012-10-01 06:36:06 AM","0.73","8.530297222222222","47.37358972222222"
"305","2","2657","SIHS","Zürich, Sihlstrasse","2012-10-01 06:38:42 AM","2.43","8.534823333333334","47.372170833333335"
"305","2","1528","PARA","Zürich, Paradeplatz","2012-10-01 06:40:18 AM","3.12","8.53917888888889","47.369574722222225"
"305","2","2228","BOES","Zürich, Börsenstrasse","2012-10-01 06:41:42 AM","2.75","8.539835833333333","47.36803916666667"
"305","2","2590","BURK","Zürich, Bürkliplatz","2012-10-01 06:43:06 AM","2.92","8.541765833333333","47.36660861111111"
"305","2","1565","BELL","Zürich, Bellevue","2012-10-01 06:44:48 AM","3.45","8.545332777777778","47.36687138888889"
"305","2","2104","OPER","Zürich, Opernhaus","2012-10-01 06:46:30 AM","2.95","8.547723055555556","47.36531027777778"
"305","2","2612","KRES","Zürich, Kreuzstrasse","2012-10-01 06:47:30 AM","3.18","8.5496","47.36325027777778"
"305","2","2689","FELD","Zürich, Feldeggstrasse","2012-10-01 06:48:48 AM","3.3","8.552069722222223","47.36042888888889"
"305","2","2615","HOES","Zürich, Höschgasse","2012-10-01 06:49:54 AM","3.27","8.554345277777777","47.35782527777778"
"305","2","2680","FROE","Zürich, Fröhlichstrasse","2012-10-01 06:51:00 AM","3.37","8.557001111111111","47.355065"
"305","2","2651","WILD","Zürich, Wildbachstrasse","2012-10-01 06:52:00 AM","3.27","8.5588925","47.35310388888889"
"305","2","2788","BTIE","Zürich, Bahnhof Tiefenbrunnen","2012-10-01 06:53:06 AM","3.62","8.561023055555555","47.35057333333334"
"305","2","2788","BTIE","Zürich, Bahnhof Tiefenbrunnen","2012-10-01 06:59:00 AM","-0.13","8.561023055555555","47.35057333333334"
"305","2","2651","WILD","Zürich, Wildbachstrasse","2012-10-01 07:00:00 AM","0.02","8.558699444444445","47.35337555555556"
"305","2","2680","FROE","Zürich, Fröhlichstrasse","2012-10-01 07:01:00 AM","0.0","8.556808888888888","47.35537277777778"
"305","2","2615","HOES","Zürich, Höschgasse","2012-10-01 07:02:06 AM","0.08","8.554178055555555","47.35806083333333"
"305","2","2689","FELD","Zürich, Feldeggstrasse","2012-10-01 07:03:12 AM","-0.08","8.552318333333334","47.36029166666667"
"305","2","2612","KRES","Zürich, Kreuzstrasse","2012-10-01 07:04:30 AM","-0.33","8.549910555555556","47.36291444444444"
"305","2","2104","OPER","Zürich, Opernhaus","2012-10-01 07:05:42 AM","-0.28","8.547371666666667","47.36560138888889"
"305","2","1565","BELL","Zürich, Bellevue","2012-10-01 07:07:42 AM","-0.53","8.544831666666667","47.36696611111111"
"305","2","2590","BURK","Zürich, Bürkliplatz","2012-10-01 07:09:54 AM","0.52","8.540955","47.366463333333336"
"305","2","2228","BOES","Zürich, Börsenstrasse","2012-10-01 07:11:30 AM","0.35","8.539842777777778","47.36837194444445"
"305","2","1528","PARA","Zürich, Paradeplatz","2012-10-01 07:12:36 AM","0.27","8.538715","47.369552222222225"
"305","2","2657","SIHS","Zürich, Sihlstrasse","2012-10-01 07:14:18 AM","0.55","8.534576944444444","47.372425"
"305","2","1502","STAU","Zürich, Stauffacher","2012-10-01 07:16:18 AM","0.27","8.529235","47.37343805555555"
"305","2","1306","BEZI","Zürich, Bezirksgebäude","2012-10-01 07:18:42 AM","-0.03","8.525395555555555","47.37412166666667"
"305","2","1906","KALK","Zürich, Kalkbreite","2012-10-01 07:20:06 AM","-0.07","8.520745555555555","47.37466027777778"
"305","2","2248","LOCH","Zürich, Lochergut","2012-10-01 07:21:24 AM","0.23","8.517121111111111","47.3755125"
"305","2","2250","ZYPR","Zürich, Zypressenstrasse","2012-10-01 07:22:36 AM","0.02","8.513573055555556","47.37685888888889"
"305","2","1535","ALBP","Zürich, Albisriederplatz","2012-10-01 07:24:00 AM","-0.05","8.510094444444444","47.37838444444444"
"305","2","2245","LETG","Zürich, Letzigrund","2012-10-01 07:25:54 AM","-0.12","8.503504722222223","47.38129694444444"
"305","2","2253","FREI","Zürich, Freihofstrasse","2012-10-01 07:27:06 AM","-0.22","8.499385555555556","47.38326861111111"
"305","2","2244","KAPP","Zürich, Kappeli","2012-10-01 07:28:18 AM","-0.15","8.494669444444444","47.38520972222222"
"305","2","2770","GRIM","Zürich, Grimselstrasse","2012-10-01 07:29:54 AM","-0.2","8.489712777777777","47.387045"
"305","2","2535","LIND","Zürich, Lindenplatz","2012-10-01 07:31:06 AM","-0.3","8.485795277777777","47.38788111111111"
"305","2","2818","BACH","Zürich, Bachmattstrasse","2012-10-01 07:32:18 AM","-0.5","8.482602222222223","47.389178333333334"
"305","2","1310","FARB","Zürich, Farbhof","2012-10-01 07:33:30 AM","-0.28","8.47908111111111","47.39064944444444"
"305","2","1310","FARB","Zürich, Farbhof","2012-10-01 07:36:00 AM","0.33","8.47908111111111","47.39064944444444"
"305","2","2818","BACH","Zürich, Bachmattstrasse","2012-10-01 07:36:54 AM","0.28","8.482995833333334","47.38898583333334"
"305","2","2535","LIND","Zürich, Lindenplatz","2012-10-01 07:37:42 AM","0.52","8.486349722222222","47.38777722222222"
"305","2","2770","GRIM","Zürich, Grimselstrasse","2012-10-01 07:38:54 AM","0.47","8.490318888888888","47.386895555555554"
"305","2","2244","KAPP","Zürich, Kappeli","2012-10-01 07:40:30 AM","0.53","8.495116944444444","47.385061944444445"
"305","2","2253","FREI","Zürich, Freihofstrasse","2012-10-01 07:41:42 AM","0.67","8.499870833333333","47.38303027777778"
"305","2","2245","LETG","Zürich, Letzigrund","2012-10-01 07:42:54 AM","0.6","8.50382","47.38115888888889"
"305","2","1535","ALBP","Zürich, Albisriederplatz","2012-10-01 07:44:18 AM","0.73","8.51051388888889","47.37817361111111"
"305","2","2250","ZYPR","Zürich, Zypressenstrasse","2012-10-01 07:45:30 AM","0.9","8.513966111111111","47.3766575"
"305","2","2248","LOCH","Zürich, Lochergut","2012-10-01 07:46:42 AM","0.78","8.517727777777777","47.375344444444444"
"305","2","1906","KALK","Zürich, Kalkbreite","2012-10-01 07:48:12 AM","0.92","8.5212725","47.37452944444444"
"305","2","1306","BEZI","Zürich, Bezirksgebäude","2012-10-01 07:49:24 AM","1.15","8.525868611111111","47.37394638888889"
"305","2","1502","STAU","Zürich, Stauffacher","2012-10-01 07:51:06 AM","0.77","8.530297222222222","47.37358972222222"
"305","2","2657","SIHS","Zürich, Sihlstrasse","2012-10-01 07:53:36 AM","1.6","8.534823333333334","47.372170833333335"
"305","2","1528","PARA","Zürich, Paradeplatz","2012-10-01 07:55:18 AM","1.65","8.53917888888889","47.369574722222225"
"305","2","2228","BOES","Zürich, Börsenstrasse","2012-10-01 07:57:00 AM","1.12","8.539835833333333","47.36803916666667"
"305","2","2590","BURK","Zürich, Bürkliplatz","2012-10-01 07:58:30 AM","1.08","8.541765833333333","47.36660861111111"
"305","2","1565","BELL","Zürich, Bellevue","2012-10-01 08:00:30 AM","0.62","8.545332777777778","47.36687138888889"
"305","2","2104","OPER","Zürich, Opernhaus","2012-10-01 08:02:24 AM","0.6","8.547723055555556","47.36531027777778"
"305","2","2612","KRES","Zürich, Kreuzstrasse","2012-10-01 08:03:36 AM","0.77","8.5496","47.36325027777778"
"305","2","2689","FELD","Zürich, Feldeggstrasse","2012-10-01 08:04:54 AM","0.77","8.552069722222223","47.36042888888889"
"305","2","2615","HOES","Zürich, Höschgasse","2012-10-01 08:06:06 AM","0.93","8.554345277777777","47.35782527777778"
"305","2","2680","FROE","Zürich, Fröhlichstrasse","2012-10-01 08:07:24 AM","1.12","8.557001111111111","47.355065"
"305","2","2651","WILD","Zürich, Wildbachstrasse","2012-10-01 08:08:24 AM","1.13","8.5588925","47.35310388888889"
"305","2","2788","BTIE","Zürich, Bahnhof Tiefenbrunnen","2012-10-01 08:09:30 AM","1.48","8.561023055555555","47.35057333333334"
"305","2","2788","BTIE","Zürich, Bahnhof Tiefenbrunnen","2012-10-01 08:14:00 AM","-0.13","8.561023055555555","47.35057333333334"
"305","2","2651","WILD","Zürich, Wildbachstrasse","2012-10-01 08:15:00 AM","-0.12","8.558699444444445","47.35337555555556"
"305","2","2680","FROE","Zürich, Fröhlichstrasse","2012-10-01 08:16:00 AM","-0.17","8.556808888888888","47.35537277777778"
"305","2","2615","HOES","Zürich, Höschgasse","2012-10-01 08:17:06 AM","0.03","8.554178055555555","47.35806083333333"
"305","2","2689","FELD","Zürich, Feldeggstrasse","2012-10-01 08:18:12 AM","-0.02","8.552318333333334","47.36029166666667"
"305","2","2612","KRES","Zürich, Kreuzstrasse","2012-10-01 08:19:30 AM","0.08","8.549910555555556","47.36291444444444"
"305","2","2104","OPER","Zürich, Opernhaus","2012-10-01 08:20:42 AM","0.2","8.547371666666667","47.36560138888889"
"305","2","1565","BELL","Zürich, Bellevue","2012-10-01 08:22:42 AM","0.17","8.544831666666667","47.36696611111111"
"305","2","2590","BURK","Zürich, Bürkliplatz","2012-10-01 08:24:54 AM","1.58","8.540955","47.366463333333336"
"305","2","2228","BOES","Zürich, Börsenstrasse","2012-10-01 08:26:30 AM","1.72","8.539842777777778","47.36837194444445"
"305","2","1528","PARA","Zürich, Paradeplatz","2012-10-01 08:27:36 AM","1.77","8.538715","47.369552222222225"
"305","2","2657","SIHS","Zürich, Sihlstrasse","2012-10-01 08:29:18 AM","1.8","8.534576944444444","47.372425"
"305","2","1502","STAU","Zürich, Stauffacher","2012-10-01 08:31:18 AM","1.55","8.529235","47.37343805555555"
"305","2","1306","BEZI","Zürich, Bezirksgebäude","2012-10-01 08:33:42 AM","1.3","8.525395555555555","47.37412166666667"
"305","2","1906","KALK","Zürich, Kalkbreite","2012-10-01 08:35:06 AM","1.22","8.520745555555555","47.37466027777778"
"305","2","2248","LOCH","Zürich, Lochergut","2012-10-01 08:36:24 AM","1.65","8.517121111111111","47.3755125"
"305","2","2250","ZYPR","Zürich, Zypressenstrasse","2012-10-01 08:37:36 AM","1.4","8.513573055555556","47.37685888888889"
"305","2","1535","ALBP","Zürich, Albisriederplatz","2012-10-01 08:39:00 AM","1.62","8.510094444444444","47.37838444444444"
"305","2","2245","LETG","Zürich, Letzigrund","2012-10-01 08:40:54 AM","1.33","8.503504722222223","47.38129694444444"
"305","2","2253","FREI","Zürich, Freihofstrasse","2012-10-01 08:42:06 AM","1.22","8.499385555555556","47.38326861111111"
"305","2","2244","KAPP","Zürich, Kappeli","2012-10-01 08:43:18 AM","1.23","8.494669444444444","47.38520972222222"
"305","2","2770","GRIM","Zürich, Grimselstrasse","2012-10-01 08:44:54 AM","1.2","8.489712777777777","47.387045"
"305","2","2535","LIND","Zürich, Lindenplatz","2012-10-01 08:46:06 AM","0.97","8.485795277777777","47.38788111111111"
"305","2","2818","BACH","Zürich, Bachmattstrasse","2012-10-01 08:47:18 AM","0.72","8.482602222222223","47.389178333333334"
"305","2","1310","FARB","Zürich, Farbhof","2012-10-01 08:48:30 AM","0.85","8.47908111111111","47.39064944444444"
"305","2","1310","FARB","Zürich, Farbhof","2012-10-01 08:50:30 AM","0.35","8.47908111111111","47.39064944444444"
"305","2","2818","BACH","Zürich, Bachmattstrasse","2012-10-01 08:51:24 AM","0.13","8.482995833333334","47.38898583333334"
"305","2","2535","LIND","Zürich, Lindenplatz","2012-10-01 08:52:12 AM","0.37","8.486349722222222","47.38777722222222"
"305","2","2770","GRIM","Zürich, Grimselstrasse","2012-10-01 08:53:24 AM","0.27","8.490318888888888","47.386895555555554"
"305","2","2244","KAPP","Zürich, Kappeli","2012-10-01 08:55:00 AM","0.1","8.495116944444444","47.385061944444445"
"305","2","2253","FREI","Zürich, Freihofstrasse","2012-10-01 08:56:12 AM","0.1","8.499870833333333","47.38303027777778"
"305","2","2245","LETG","Zürich, Letzigrund","2012-10-01 08:57:24 AM","-0.03","8.50382","47.38115888888889"
"305","2","1535","ALBP","Zürich, Albisriederplatz","2012-10-01 08:58:48 AM","0.02","8.51051388888889","47.37817361111111"
"305","2","2250","ZYPR","Zürich, Zypressenstrasse","2012-10-01 09:00:06 AM","0.45","8.513966111111111","47.3766575"
"305","2","2248","LOCH","Zürich, Lochergut","2012-10-01 09:01:12 AM","0.5","8.517727777777777","47.375344444444444"
"305","2","1906","KALK","Zürich, Kalkbreite","2012-10-01 09:02:42 AM","0.53","8.5212725","47.37452944444444"
"305","2","1306","BEZI","Zürich, Bezirksgebäude","2012-10-01 09:04:00 AM","0.67","8.525868611111111","47.37394638888889"
"305","2","1502","STAU","Zürich, Stauffacher","2012-10-01 09:05:42 AM","0.42","8.530297222222222","47.37358972222222"
"305","2","2657","SIHS","Zürich, Sihlstrasse","2012-10-01 09:08:30 AM","0.43","8.534823333333334","47.372170833333335"
"305","2","1528","PARA","Zürich, Paradeplatz","2012-10-01 09:10:12 AM","0.47","8.53917888888889","47.369574722222225"
"305","2","2228","BOES","Zürich, Börsenstrasse","2012-10-01 09:11:54 AM","0.13","8.539835833333333","47.36803916666667"
"305","2","2590","BURK","Zürich, Bürkliplatz","2012-10-01 09:13:24 AM","0.33","8.541765833333333","47.36660861111111"
"305","2","1565","BELL","Zürich, Bellevue","2012-10-01 09:15:18 AM","0.18","8.545332777777778","47.36687138888889"
"305","2","2104","OPER","Zürich, Opernhaus","2012-10-01 09:17:06 AM","0.28","8.547723055555556","47.36531027777778"
"305","2","2612","KRES","Zürich, Kreuzstrasse","2012-10-01 09:18:12 AM","0.3","8.5496","47.36325027777778"
"305","2","2689","FELD","Zürich, Feldeggstrasse","2012-10-01 09:19:24 AM","0.38","8.552069722222223","47.36042888888889"
"305","2","2615","HOES","Zürich, Höschgasse","2012-10-01 09:20:36 AM","0.32","8.554345277777777","47.35782527777778"
"305","2","2680","FROE","Zürich, Fröhlichstrasse","2012-10-01 09:21:54 AM","0.22","8.557001111111111","47.355065"
"305","2","2651","WILD","Zürich, Wildbachstrasse","2012-10-01 09:22:54 AM","0.25","8.5588925","47.35310388888889"
"305","2","2788","BTIE","Zürich, Bahnhof Tiefenbrunnen","2012-10-01 09:24:00 AM","0.63","8.561023055555555","47.35057333333334"
"305","2","2788","BTIE","Zürich, Bahnhof Tiefenbrunnen","2012-10-01 09:29:00 AM","0.28","8.561023055555555","47.35057333333334"
"305","2","2651","WILD","Zürich, Wildbachstrasse","2012-10-01 09:30:00 AM","0.4","8.558699444444445","47.35337555555556"
"305","2","2680","FROE","Zürich, Fröhlichstrasse","2012-10-01 09:31:00 AM","0.33","8.556808888888888","47.35537277777778"
"305","2","2615","HOES","Zürich, Höschgasse","2012-10-01 09:32:06 AM","0.37","8.554178055555555","47.35806083333333"
"305","2","2689","FELD","Zürich, Feldeggstrasse","2012-10-01 09:33:12 AM","0.18","8.552318333333334","47.36029166666667"
"305","2","2612","KRES","Zürich, Kreuzstrasse","2012-10-01 09:34:30 AM","0.23","8.549910555555556","47.36291444444444"
"305","2","2104","OPER","Zürich, Opernhaus","2012-10-01 09:35:42 AM","0.33","8.547371666666667","47.36560138888889"
"305","2","1565","BELL","Zürich, Bellevue","2012-10-01 09:37:48 AM","0.27","8.544831666666667","47.36696611111111"
"305","2","2590","BURK","Zürich, Bürkliplatz","2012-10-01 09:39:54 AM","0.33","8.540955","47.366463333333336"
"305","2","2228","BOES","Zürich, Börsenstrasse","2012-10-01 09:41:30 AM","0.3","8.539842777777778","47.36837194444445"
"305","2","1528","PARA","Zürich, Paradeplatz","2012-10-01 09:42:30 AM","0.52","8.538715","47.369552222222225"
"305","2","2657","SIHS","Zürich, Sihlstrasse","2012-10-01 09:44:30 AM","0.78","8.534576944444444","47.372425"
"305","2","1502","STAU","Zürich, Stauffacher","2012-10-01 09:46:30 AM","0.6","8.529235","47.37343805555555"
"305","2","1306","BEZI","Zürich, Bezirksgebäude","2012-10-01 09:48:54 AM","0.23","8.525395555555555","47.37412166666667"
"305","2","1906","KALK","Zürich, Kalkbreite","2012-10-01 09:50:12 AM","0.8","8.520745555555555","47.37466027777778"
"305","2","2248","LOCH","Zürich, Lochergut","2012-10-01 09:51:36 AM","0.68","8.517121111111111","47.3755125"
"305","2","2250","ZYPR","Zürich, Zypressenstrasse","2012-10-01 09:52:48 AM","0.45","8.513573055555556","47.37685888888889"
"305","2","1535","ALBP","Zürich, Albisriederplatz","2012-10-01 09:54:12 AM","0.22","8.510094444444444","47.37838444444444"
"305","2","2245","LETG","Zürich, Letzigrund","2012-10-01 09:56:00 AM","0.43","8.503504722222223","47.38129694444444"
"305","2","2253","FREI","Zürich, Freihofstrasse","2012-10-01 09:57:12 AM","0.32","8.499385555555556","47.38326861111111"
"305","2","2244","KAPP","Zürich, Kappeli","2012-10-01 09:58:24 AM","0.38","8.494669444444444","47.38520972222222"
"305","2","2770","GRIM","Zürich, Grimselstrasse","2012-10-01 09:59:54 AM","0.42","8.489712777777777","47.387045"
"305","2","2535","LIND","Zürich, Lindenplatz","2012-10-01 10:01:06 AM","0.2","8.485795277777777","47.38788111111111"
"305","2","2818","BACH","Zürich, Bachmattstrasse","2012-10-01 10:02:12 AM","0.17","8.482602222222223","47.389178333333334"
"305","2","1310","FARB","Zürich, Farbhof","2012-10-01 10:03:24 AM","0.38","8.47908111111111","47.39064944444444"
"305","2","1310","FARB","Zürich, Farbhof","2012-10-01 10:05:30 AM","0.37","8.47908111111111","47.39064944444444"
"305","2","2818","BACH","Zürich, Bachmattstrasse","2012-10-01 10:06:24 AM","0.13","8.482995833333334","47.38898583333334"
"305","2","2535","LIND","Zürich, Lindenplatz","2012-10-01 10:07:12 AM","0.32","8.486349722222222","47.38777722222222"
"305","2","2770","GRIM","Zürich, Grimselstrasse","2012-10-01 10:08:24 AM","0.12","8.490318888888888","47.386895555555554"
"305","2","2244","KAPP","Zürich, Kappeli","2012-10-01 10:10:00 AM","0.37","8.495116944444444","47.385061944444445"
"305","2","2253","FREI","Zürich, Freihofstrasse","2012-10-01 10:11:12 AM","0.42","8.499870833333333","47.38303027777778"
"305","2","2245","LETG","Zürich, Letzigrund","2012-10-01 10:12:24 AM","0.33","8.50382","47.38115888888889"
"305","2","1535","ALBP","Zürich, Albisriederplatz","2012-10-01 10:13:48 AM","0.42","8.51051388888889","47.37817361111111"
"305","2","2250","ZYPR","Zürich, Zypressenstrasse","2012-10-01 10:15:06 AM","0.38","8.513966111111111","47.3766575"
"305","2","2248","LOCH","Zürich, Lochergut","2012-10-01 10:16:12 AM","0.25","8.517727777777777","47.375344444444444"
"305","2","1906","KALK","Zürich, Kalkbreite","2012-10-01 10:17:42 AM","0.13","8.5212725","47.37452944444444"
"305","2","1306","BEZI","Zürich, Bezirksgebäude","2012-10-01 10:19:00 AM","0.67","8.525868611111111","47.37394638888889"
"305","2","1502","STAU","Zürich, Stauffacher","2012-10-01 10:20:42 AM","0.4","8.530297222222222","47.37358972222222"
"305","2","2657","SIHS","Zürich, Sihlstrasse","2012-10-01 10:23:30 AM","0.27","8.534823333333334","47.372170833333335"
"305","2","1528","PARA","Zürich, Paradeplatz","2012-10-01 10:25:12 AM","0.5","8.53917888888889","47.369574722222225"
"305","2","2228","BOES","Zürich, Börsenstrasse","2012-10-01 10:26:54 AM","0.18","8.539835833333333","47.36803916666667"
"305","2","2590","BURK","Zürich, Bürkliplatz","2012-10-01 10:28:24 AM","0.38","8.541765833333333","47.36660861111111"
"305","2","1565","BELL","Zürich, Bellevue","2012-10-01 10:30:18 AM","0.22","8.545332777777778","47.36687138888889"
"305","2","2104","OPER","Zürich, Opernhaus","2012-10-01 10:32:06 AM","0.27","8.547723055555556","47.36531027777778"
"305","2","2612","KRES","Zürich, Kreuzstrasse","2012-10-01 10:33:12 AM","0.3","8.5496","47.36325027777778"
"305","2","2689","FELD","Zürich, Feldeggstrasse","2012-10-01 10:34:24 AM","0.33","8.552069722222223","47.36042888888889"
"305","2","2615","HOES","Zürich, Höschgasse","2012-10-01 10:35:36 AM","0.25","8.554345277777777","47.35782527777778"
"305","2","2680","FROE","Zürich, Fröhlichstrasse","2012-10-01 10:36:54 AM","0.5","8.557001111111111","47.355065"
"305","2","2651","WILD","Zürich, Wildbachstrasse","2012-10-01 10:37:54 AM","0.5","8.5588925","47.35310388888889"
"305","2","2788","BTIE","Zürich, Bahnhof Tiefenbrunnen","2012-10-01 10:39:00 AM","0.73","8.561023055555555","47.35057333333334"
"305","2","2788","BTIE","Zürich, Bahnhof Tiefenbrunnen","2012-10-01 10:44:00 AM","0.3","8.561023055555555","47.35057333333334"
"305","2","2651","WILD","Zürich, Wildbachstrasse","2012-10-01 10:45:00 AM","0.22","8.558699444444445","47.35337555555556"
"305","2","2680","FROE","Zürich, Fröhlichstrasse","2012-10-01 10:46:00 AM","0.23","8.556808888888888","47.35537277777778"
"305","2","2615","HOES","Zürich, Höschgasse","2012-10-01 10:47:06 AM","0.35","8.554178055555555","47.35806083333333"
"305","2","2689","FELD","Zürich, Feldeggstrasse","2012-10-01 10:48:12 AM","0.23","8.552318333333334","47.36029166666667"
"305","2","2612","KRES","Zürich, Kreuzstrasse","2012-10-01 10:49:30 AM","0.38","8.549910555555556","47.36291444444444"
"305","2","2104","OPER","Zürich, Opernhaus","2012-10-01 10:50:42 AM","0.53","8.547371666666667","47.36560138888889"
"305","2","1565","BELL","Zürich, Bellevue","2012-10-01 10:52:48 AM","0.0","8.544831666666667","47.36696611111111"
"305","2","2590","BURK","Zürich, Bürkliplatz","2012-10-01 10:54:54 AM","1.3","8.540955","47.366463333333336"
"305","2","2228","BOES","Zürich, Börsenstrasse","2012-10-01 10:56:30 AM","1.0","8.539842777777778","47.36837194444445"
"305","2","1528","PARA","Zürich, Paradeplatz","2012-10-01 10:57:30 AM","1.3","8.538715","47.369552222222225"
"305","2","2657","SIHS","Zürich, Sihlstrasse","2012-10-01 10:59:30 AM","1.23","8.534576944444444","47.372425"
"305","2","1502","STAU","Zürich, Stauffacher","2012-10-01 11:01:30 AM","1.15","8.529235","47.37343805555555"
"305","2","1306","BEZI","Zürich, Bezirksgebäude","2012-10-01 11:03:54 AM","1.27","8.525395555555555","47.37412166666667"
"305","2","1906","KALK","Zürich, Kalkbreite","2012-10-01 11:05:12 AM","1.18","8.520745555555555","47.37466027777778"
"305","2","2248","LOCH","Zürich, Lochergut","2012-10-01 11:06:36 AM","1.08","8.517121111111111","47.3755125"
"305","2","2250","ZYPR","Zürich, Zypressenstrasse","2012-10-01 11:07:48 AM","0.93","8.513573055555556","47.37685888888889"
"305","2","1535","ALBP","Zürich, Albisriederplatz","2012-10-01 11:09:12 AM","0.67","8.510094444444444","47.37838444444444"
"305","2","2245","LETG","Zürich, Letzigrund","2012-10-01 11:11:00 AM","0.57","8.503504722222223","47.38129694444444"
"305","2","2253","FREI","Zürich, Freihofstrasse","2012-10-01 11:12:12 AM","0.65","8.499385555555556","47.38326861111111"
"305","2","2244","KAPP","Zürich, Kappeli","2012-10-01 11:13:24 AM","0.7","8.494669444444444","47.38520972222222"
"305","2","2770","GRIM","Zürich, Grimselstrasse","2012-10-01 11:14:54 AM","0.68","8.489712777777777","47.387045"
"305","2","2535","LIND","Zürich, Lindenplatz","2012-10-01 11:16:06 AM","0.5","8.485795277777777","47.38788111111111"
"305","2","2818","BACH","Zürich, Bachmattstrasse","2012-10-01 11:17:12 AM","0.48","8.482602222222223","47.389178333333334"
"305","2","1310","FARB","Zürich, Farbhof","2012-10-01 11:18:24 AM","0.75","8.47908111111111","47.39064944444444"
"305","2","1310","FARB","Zürich, Farbhof","2012-10-01 11:20:30 AM","0.23","8.47908111111111","47.39064944444444"
"305","2","2818","BACH","Zürich, Bachmattstrasse","2012-10-01 11:21:24 AM","0.07","8.482995833333334","47.38898583333334"
"305","2","2535","LIND","Zürich, Lindenplatz","2012-10-01 11:22:12 AM","0.27","8.486349722222222","47.38777722222222"
"305","2","2770","GRIM","Zürich, Grimselstrasse","2012-10-01 11:23:24 AM","0.35","8.490318888888888","47.386895555555554"
"305","2","2244","KAPP","Zürich, Kappeli","2012-10-01 11:25:00 AM","0.23","8.495116944444444","47.385061944444445"
"305","2","2253","FREI","Zürich, Freihofstrasse","2012-10-01 11:26:12 AM","0.4","8.499870833333333","47.38303027777778"
"305","2","2245","LETG","Zürich, Letzigrund","2012-10-01 11:27:24 AM","0.3","8.50382","47.38115888888889"
"305","2","1535","ALBP","Zürich, Albisriederplatz","2012-10-01 11:28:48 AM","0.4","8.51051388888889","47.37817361111111"
"305","2","2250","ZYPR","Zürich, Zypressenstrasse","2012-10-01 11:30:06 AM","0.37","8.513966111111111","47.3766575"
"305","2","2248","LOCH","Zürich, Lochergut","2012-10-01 11:31:12 AM","0.27","8.517727777777777","47.375344444444444"
"305","2","1906","KALK","Zürich, Kalkbreite","2012-10-01 11:32:42 AM","0.1","8.5212725","47.37452944444444"
"305","2","1306","BEZI","Zürich, Bezirksgebäude","2012-10-01 11:34:00 AM","0.6","8.525868611111111","47.37394638888889"
"305","2","1502","STAU","Zürich, Stauffacher","2012-10-01 11:35:42 AM","0.42","8.530297222222222","47.37358972222222"
"305","2","2657","SIHS","Zürich, Sihlstrasse","2012-10-01 11:38:30 AM","0.98","8.534823333333334","47.372170833333335"
"305","2","1528","PARA","Zürich, Paradeplatz","2012-10-01 11:40:12 AM","1.18","8.53917888888889","47.369574722222225"
"305","2","2228","BOES","Zürich, Börsenstrasse","2012-10-01 11:41:54 AM","0.58","8.539835833333333","47.36803916666667"
"305","2","2590","BURK","Zürich, Bürkliplatz","2012-10-01 11:43:24 AM","1.07","8.541765833333333","47.36660861111111"
"305","2","1565","BELL","Zürich, Bellevue","2012-10-01 11:45:18 AM","0.75","8.545332777777778","47.36687138888889"
"305","2","2104","OPER","Zürich, Opernhaus","2012-10-01 11:47:06 AM","0.23","8.547723055555556","47.36531027777778"
"305","2","2612","KRES","Zürich, Kreuzstrasse","2012-10-01 11:48:12 AM","0.25","8.5496","47.36325027777778"
"305","2","2689","FELD","Zürich, Feldeggstrasse","2012-10-01 11:49:24 AM","0.33","8.552069722222223","47.36042888888889"
"305","2","2615","HOES","Zürich, Höschgasse","2012-10-01 11:50:36 AM","0.25","8.554345277777777","47.35782527777778"
"305","2","2680","FROE","Zürich, Fröhlichstrasse","2012-10-01 11:51:54 AM","0.5","8.557001111111111","47.355065"
"305","2","2651","WILD","Zürich, Wildbachstrasse","2012-10-01 11:52:54 AM","0.38","8.5588925","47.35310388888889"
"305","2","2788","BTIE","Zürich, Bahnhof Tiefenbrunnen","2012-10-01 11:54:00 AM","0.8","8.561023055555555","47.35057333333334"
"305","2","2788","BTIE","Zürich, Bahnhof Tiefenbrunnen","2012-10-01 11:59:00 AM","0.25","8.561023055555555","47.35057333333334"
"305","2","2651","WILD","Zürich, Wildbachstrasse","2012-10-01 12:00:00 PM","0.23","8.558699444444445","47.35337555555556"
"305","2","2680","FROE","Zürich, Fröhlichstrasse","2012-10-01 12:01:00 PM","0.27","8.556808888888888","47.35537277777778"
